id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
4840121,format,TimeFormat,(Lorg/ocpsoft/prettytime/Duration;)Ljava/lang/String;,String,1,0
4840121,get,List<TimeUnit>,(I)Lorg/ocpsoft/prettytime/TimeUnit;,TimeUnit,1,0
4840121,get,List<Duration>,(I)Lorg/ocpsoft/prettytime/Duration;,Duration,1,0
4840121,get,List<Duration>,(I)Lorg/ocpsoft/prettytime/Duration;,Duration,1,1
4840121,get,List<DateGroup>,(I)Lorg/ocpsoft/prettytime/nlp/parse/DateGroup;,DateGroup,1,0
4840121,get,List<DateGroup>,(I)Lorg/ocpsoft/prettytime/nlp/parse/DateGroup;,DateGroup,1,1
4840121,get,"Map<TimeUnit,TimeFormat>",(Ljava/lang/Object;)Lorg/ocpsoft/prettytime/TimeFormat;,TimeFormat,1,0
4840121,get,"Map<String,TimeFormat>",(Ljava/lang/Object;)Lorg/ocpsoft/prettytime/TimeFormat;,TimeFormat,1,0
4840121,get,List<TimeFormat>,(I)Lorg/ocpsoft/prettytime/TimeFormat;,TimeFormat,1,0
4840121,put,"Map<TimeUnit,TimeFormat>",(Lorg/ocpsoft/prettytime/TimeUnit;Lorg/ocpsoft/prettytime/TimeFormat;)Lorg/ocpsoft/prettytime/TimeFormat;,TimeFormat,2,0
4840121,put,"Map<String,TimeFormat>",(Ljava/lang/String;Lorg/ocpsoft/prettytime/TimeFormat;)Lorg/ocpsoft/prettytime/TimeFormat;,TimeFormat,2,0
4840121,computeIfAbsent,"Map<TimeUnit,TimeFormat>",(Lorg/ocpsoft/prettytime/TimeUnit;Ljava/util/function/Function;)Lorg/ocpsoft/prettytime/TimeFormat;,TimeFormat,2,0
4840121,computeIfAbsent,"Map<Locale,PrettyTime>",(Ljava/util/Locale;Ljava/util/function/Function;)Lorg/ocpsoft/prettytime/PrettyTime;,PrettyTime,2,0
4840121,remove,"Map<TimeUnit,TimeFormat>",(Ljava/lang/Object;)Lorg/ocpsoft/prettytime/TimeFormat;,TimeFormat,1,0
4840121,decorate,TimeFormat,(Lorg/ocpsoft/prettytime/Duration;Ljava/lang/String;)Ljava/lang/String;,String,2,0
4840121,decorate,TimeFormat,(Lorg/ocpsoft/prettytime/Duration;Ljava/lang/String;)Ljava/lang/String;,String,2,1
4840121,getQuantityRounded,Duration,(I)J,long,1,0
4840121,getQuantityRounded,Duration,(I)J,long,1,1
4840121,formatUnrounded,TimeFormat,(Lorg/ocpsoft/prettytime/Duration;)Ljava/lang/String;,String,1,0
4840121,decorateUnrounded,TimeFormat,(Lorg/ocpsoft/prettytime/Duration;Ljava/lang/String;)Ljava/lang/String;,String,2,0
4840121,getFormatFor,TimeFormatProvider,(Lorg/ocpsoft/prettytime/TimeUnit;)Lorg/ocpsoft/prettytime/TimeFormat;,TimeFormat,1,0
48700022,close,Perf,(I)V,void,1,0
48700022,write,Socket,([BIII)I,int,4,0
48700022,write,Socket,([BIII)I,int,4,1
48700022,write,NativeSocket,([BIII)I,int,4,0
48700022,write,NativeSocket,([BIII)I,int,4,1
48700022,write,QueueItem,(Lone/nio/net/Socket;)I,int,1,0
48700022,write,Delegate,(Ljava/lang/Object;Lone/nio/serial/DataStream;)V,void,2,0
48700022,skip,Delegate,(Lone/nio/serial/DataStream;)V,void,1,0
48700022,read,Socket,([BIII)I,int,4,0
48700022,read,Socket,([BIII)I,int,4,1
48700022,read,Serializer<V>,(Lone/nio/serial/DataStream;)Lone/nio/mem/V;,V,1,0
48700022,read,Serializer<V>,(Lone/nio/serial/DataStream;)Lone/nio/mem/V;,V,1,0
48700022,read,NativeSocket,([BIII)I,int,4,0
48700022,read,NativeSocket,([BIII)I,int,4,1
48700022,read,Delegate,(Lone/nio/serial/DataStream;)Ljava/lang/Object;,Object,1,0
48700022,read,Serializer<Place>,(Lone/nio/serial/DataStream;)Lone/nio/serial/StreamsTest$Place;,Place,1,0
48700022,format,DateFormat,(J)Ljava/lang/String;,String,1,0
48700022,readFully,Socket,([BII)V,void,3,0
48700022,readFully,Socket,([BII)V,void,3,1
48700022,hashCode,OffheapMap,(Lone/nio/mem/K;)J,long,1,0
48700022,get,Future<V>,(JLjava/util/concurrent/TimeUnit;)Lone/nio/async/V;,V,2,0
48700022,get,"Map<TestEnum,TestEnum>",(Ljava/lang/Object;)Lone/nio/config/ConfigParserScalarMapTypeTest$TestEnum;,TestEnum,1,0
48700022,get,Perf,(I)J,long,1,0
48700022,get,"Map<Long,Message>",(Ljava/lang/Object;)Lone/nio/serial/sample/Message;,Message,1,0
48700022,get,"Map<Long,Message>",(Ljava/lang/Object;)Lone/nio/serial/sample/Message;,Message,1,1
48700022,get,CacheService<Entity>,(J)Lone/nio/rpc/cache/Entity;,Entity,1,0
48700022,get,List<Message>,(I)Lone/nio/serial/sample/Message;,Message,1,0
48700022,get,"Map<String,PathMapper>",(Ljava/lang/Object;)Lone/nio/http/PathMapper;,PathMapper,1,0
48700022,get,"OffheapMap<Long,Entity>",(Ljava/lang/Long;)Lone/nio/rpc/cache/Entity;,Entity,1,0
48700022,get,"OffheapMap<Long,Entity>",(Ljava/lang/Long;)Lone/nio/rpc/cache/Entity;,Entity,1,1
48700022,get,"Map<Long,Entity>",(Ljava/lang/Object;)Lone/nio/rpc/cache/Entity;,Entity,1,0
48700022,put,"Map<Long,Message>",(Ljava/lang/Long;Lone/nio/serial/sample/Message;)Lone/nio/serial/sample/Message;,Message,2,0
48700022,put,"ConcurrentHashMap<Cleaner,Cleaner>",(Lone/nio/util/Cleaner;Lone/nio/util/Cleaner;)Lone/nio/util/Cleaner;,Cleaner,2,0
48700022,put,"Map<String,PathMapper>",(Ljava/lang/String;Lone/nio/http/PathMapper;)Lone/nio/http/PathMapper;,PathMapper,2,0
48700022,put,"TreeMap<Integer,FieldDescriptor>",(Ljava/lang/Integer;Lone/nio/serial/FieldDescriptor;)Lone/nio/serial/FieldDescriptor;,FieldDescriptor,2,0
48700022,put,"Map<Long,Entity>",(Ljava/lang/Long;Lone/nio/rpc/cache/Entity;)Lone/nio/rpc/cache/Entity;,Entity,2,0
48700022,put,"ConcurrentHashMap<Long,User>",(Ljava/lang/Long;Lone/nio/serial/SerializationTest$User;)Lone/nio/serial/SerializationTest$User;,User,2,0
48700022,put,"ConcurrentHashMap<Long,User>",(Ljava/lang/Long;Lone/nio/serial/SerializationTest$User;)Lone/nio/serial/SerializationTest$User;,User,2,1
48700022,newInstance,AbstractMallocTest,(J)Lone/nio/mem/Malloc;,Malloc,1,0
48700022,newInstance,AbstractMallocTest,(J)Lone/nio/mem/Malloc;,Malloc,1,1
48700022,getFields,NativeReflection,(Ljava/lang/Class;Z)[Ljava/lang/reflect/Field;,Field[],2,0
48700022,getFields,NativeReflection,(Ljava/lang/Class;Z)[Ljava/lang/reflect/Field;,Field[],2,1
48700022,getValue,Perf,(I[JII)V,void,4,0
48700022,getValue,Perf,(I[JII)V,void,4,1
48700022,valueOf,SchedulingPolicy,(Ljava/lang/String;)Lone/nio/os/SchedulingPolicy;,SchedulingPolicy,1,0
48700022,getMethods,NativeReflection,(Ljava/lang/Class;Z)[Ljava/lang/reflect/Method;,Method[],2,0
48700022,getMethods,NativeReflection,(Ljava/lang/Class;Z)[Ljava/lang/reflect/Method;,Method[],2,1
48700022,remove,"ConcurrentHashMap<Cleaner,Cleaner>",(Ljava/lang/Object;)Lone/nio/util/Cleaner;,Cleaner,1,0
48700022,bind,Socket,(Ljava/net/InetAddress;II)V,void,3,0
48700022,send,Socket,(Ljava/nio/ByteBuffer;ILjava/net/InetAddress;I)I,int,4,0
48700022,connect,Socket,(Ljava/net/InetAddress;I)V,void,2,0
48700022,connect,Proxy,(Lone/nio/net/Socket;Ljava/lang/String;I)V,void,3,0
48700022,getOption,Socket,(II)[B,byte[],2,0
48700022,getOption,Socket,(II)[B,byte[],2,1
48700022,setKeepAlive,Socket,(Z)V,void,1,0
48700022,setKeepAlive,Socket,(Z)V,void,1,1
48700022,listen,Socket,(I)V,void,1,0
48700022,listen,Socket,(I)V,void,1,1
48700022,listen,Selector,(Lone/nio/net/Session;I)V,void,2,0
48700022,listen,NativeSocket,(I)V,void,1,0
48700022,register,Selector,(Lone/nio/net/Session;)V,void,1,0
48700022,execute,ParallelTask,(II)V,void,2,0
48700022,disable,Selector,(Lone/nio/net/Session;)V,void,1,0
48700022,enable,Selector,(Lone/nio/net/Session;)V,void,1,0
48700022,handleRequest,RequestHandler,(Lone/nio/http/Request;Lone/nio/http/HttpSession;)V,void,2,0
48700022,free,Allocator,(J)V,void,1,0
48700022,malloc,Allocator,(I)J,long,1,0
48700022,sizeOf,OffheapMap,(J)I,int,1,0
48700022,sizeOf,OffheapMap,(Lone/nio/mem/V;)I,int,1,0
48700022,fromString,Serializer<K>,(Ljava/lang/String;)Lone/nio/serial/K;,K,1,0
48700022,fromJson,Delegate,(Lone/nio/serial/JsonReader;)Ljava/lang/Object;,Object,1,0
48700022,fromJson,Serializer<T>,(Lone/nio/serial/JsonReader;)Lone/nio/serial/T;,T,1,0
48700022,toJson,Delegate,(Ljava/lang/Object;Ljava/lang/StringBuilder;)V,void,2,0
48700022,calcSize,Delegate,(Ljava/lang/Object;Lone/nio/serial/CalcSizeStream;)V,void,2,0
48700022,keyAt,"OffheapMap<K,V>",(J)Lone/nio/mem/K;,K,1,0
48700022,setValueAt,OffheapMap,(JLone/nio/mem/V;)V,void,2,0
48700022,valueAt,OffheapMap,(J)Lone/nio/mem/V;,V,1,0
48700022,valueAt,"OffheapMap<K,V>",(J)Lone/nio/mem/V;,V,1,0
48700022,destroyEntry,OffheapMap,(J)V,void,1,0
48700022,allocateEntry,OffheapMap,(Lone/nio/mem/K;JI)J,long,3,0
48700022,equalsAt,OffheapMap,(JLone/nio/mem/K;)Z,boolean,2,0
48700022,mmap,Mem,(JJIIIJ)J,long,6,0
48700022,mmap,Mem,(JJIIIJ)J,long,6,1
48700022,getSslOption,Socket,(Lone/nio/net/SslOption;)Lone/nio/net/T;,T,1,0
48700022,sslWrap,Socket,(Lone/nio/net/SslContext;)Lone/nio/net/Socket;,Socket,1,0
48700022,setSendBuffer,Socket,(I)V,void,1,0
48700022,setSendBuffer,Socket,(I)V,void,1,1
48700022,setTos,Socket,(I)V,void,1,0
48700022,setTos,Socket,(I)V,void,1,1
48700022,setRecvBuffer,Socket,(I)V,void,1,0
48700022,setRecvBuffer,Socket,(I)V,void,1,1
48700022,setReuseAddr,Socket,(ZZ)V,void,2,0
48700022,setReuseAddr,Socket,(ZZ)V,void,2,1
48700022,setDeferAccept,Socket,(Z)V,void,1,0
48700022,setDeferAccept,Socket,(Z)V,void,1,1
48700022,setTcpFastOpen,Socket,(Z)V,void,1,0
48700022,setTcpFastOpen,Socket,(Z)V,void,1,1
48700022,setNoDelay,Socket,(Z)V,void,1,0
48700022,setNoDelay,Socket,(Z)V,void,1,1
48700022,setTimeout,Socket,(I)V,void,1,0
48700022,setTimeout,Socket,(I)V,void,1,1
48700022,setTimeout,SslContext,(J)V,void,1,0
48700022,setBlocking,Socket,(Z)V,void,1,0
48700022,setBlocking,Socket,(Z)V,void,1,1
48700022,recvMsg,Socket,(Lone/nio/net/Msg;I)I,int,2,0
48700022,recvMsg,Socket,(Lone/nio/net/Msg;I)I,int,2,1
48700022,sendMsg,Socket,(Lone/nio/net/Msg;I)I,int,2,0
48700022,sendMsg,Socket,(Lone/nio/net/Msg;I)I,int,2,1
48700022,unregister,Selector,(Lone/nio/net/Session;)V,void,1,0
48700022,readRaw,Socket,(JII)I,int,3,0
48700022,readRaw,Socket,(JII)I,int,3,1
48700022,readRaw,NativeSocket,(JII)I,int,3,0
48700022,readRaw,NativeSocket,(JII)I,int,3,1
48700022,writeFully,Socket,([BII)V,void,3,0
48700022,writeFully,Socket,([BII)V,void,3,1
48700022,writeRaw,NativeSocket,(JII)I,int,3,0
48700022,writeRaw,NativeSocket,(JII)I,int,3,1
48700022,recvMsg0,NativeSocket,([BLone/nio/net/Msg;I)I,int,3,0
48700022,sendMsg0,NativeSocket,([BI[II)I,int,4,0
48700022,recvFrom1,NativeSocket,(JIILone/nio/net/AddressHolder;)I,int,4,0
48700022,recvFrom0,NativeSocket,([BIIILone/nio/net/AddressHolder;)I,int,5,0
48700022,sendTo1,NativeSocket,(JIILjava/lang/Object;I)I,int,5,0
48700022,sendTo0,NativeSocket,([BIIILjava/lang/Object;I)I,int,6,0
48700022,sendFile0,NativeSocket,(IJJ)J,long,3,0
48700022,accept0,NativeSocket,(Z)I,int,1,0
48700022,accept0,NativeSocket,(Z)I,int,1,1
48700022,bind0,NativeSocket,(Ljava/lang/Object;I)V,void,2,0
48700022,connect0,NativeSocket,(Ljava/lang/Object;I)V,void,2,0
48700022,setDebug,SslContext,(Z)V,void,1,0
48700022,setDebug,NativeSslContext,(Z)V,void,1,0
48700022,setSNI,SslContext,([Lone/nio/net/SslConfig;)V,void,1,0
48700022,setApplicationProtocols,SslContext,([Ljava/lang/String;)V,void,1,0
48700022,setOCSP,SslContext,([B)V,void,1,0
48700022,setSessionId,SslContext,([B)V,void,1,0
48700022,setCacheSize,SslContext,(I)V,void,1,0
48700022,setTicketKeys,SslContext,([B)V,void,1,0
48700022,setVerify,SslContext,(I)V,void,1,0
48700022,setCA,SslContext,(Ljava/lang/String;)V,void,1,0
48700022,setPassphrase,SslContext,([B)V,void,1,0
48700022,setPrivateKey,SslContext,(Ljava/lang/String;)V,void,1,0
48700022,sslFree,NativeSslSocket,(J)V,void,1,0
48700022,setCertificate,SslContext,(Ljava/lang/String;)V,void,1,0
48700022,sslNew,NativeSslSocket,(IJZ)J,long,3,0
48700022,setCiphers,SslContext,(Ljava/lang/String;)V,void,1,0
48700022,setRdrand,SslContext,(Z)V,void,1,0
48700022,setProtocols,SslContext,(Ljava/lang/String;)V,void,1,0
48700022,posix_fadvise,Mem,(IJJI)I,int,4,0
48700022,getAffinity,Proc,(I)[J,long[],1,0
48700022,setAffinity,Proc,(I[J)I,int,2,0
48700022,mlockall,Mem,(I)I,int,1,0
48700022,msync,Mem,(JJI)I,int,3,0
48700022,msync,Mem,(JJI)I,int,3,1
48700022,mprotect,Mem,(JJI)I,int,3,0
48700022,mprotect,Mem,(JJI)I,int,3,1
48700022,munmap,Mem,(JJ)I,int,2,0
48700022,setpriority,Proc,(II)I,int,2,0
48700022,setpriority,Proc,(II)I,int,2,1
48700022,sched_setscheduler,Proc,(II)I,int,2,0
48700022,sched_setscheduler,Proc,(II)I,int,2,1
48700022,ioprio_set,Proc,(II)I,int,2,0
48700022,ioprio_set,Proc,(II)I,int,2,1
48700022,mapGetNextKey,Bpf,(I[B[B)Z,boolean,3,0
48700022,mapRemove,Bpf,(I[B)Z,boolean,2,0
48700022,mapUpdate,Bpf,(I[B[BI)Z,boolean,4,0
48700022,mapLookup,Bpf,(I[B[BI)Z,boolean,4,0
48700022,mapCreate,Bpf,(IIIILjava/lang/String;II)I,int,7,0
48700022,mapCreate,Bpf,(IIIILjava/lang/String;II)I,int,7,1
48700022,mapGetInfo,Bpf,(I[I)Ljava/lang/String;,String,2,0
48700022,rawTracepointOpen,Bpf,(ILjava/lang/String;)I,int,2,0
48700022,progGetMapIds,Bpf,(I)[I,int[],1,0
48700022,progGetInfo,Bpf,(I[I)Ljava/lang/String;,String,2,0
48700022,mapGetFdById,Bpf,(I)I,int,1,0
48700022,progGetFdById,Bpf,(I)I,int,1,0
48700022,objectPin,Bpf,(ILjava/lang/String;)V,void,2,0
48700022,objectGet,Bpf,(Ljava/lang/String;)I,int,1,0
48700022,progLoad,Bpf,(Ljava/lang/String;I)I,int,2,0
48700022,objGetNextId,Bpf,(II)I,int,2,0
48700022,sub,CounterValue,(Lone/nio/os/perf/CounterValue;)Lone/nio/os/perf/CounterValue;,CounterValue,1,0
48700022,ioctl,Perf,(III)V,void,3,0
48700022,openFile,Perf,(Ljava/lang/String;)I,int,1,0
48700022,openEvent,Perf,(IIIJIILjava/lang/String;)I,int,7,0
48700022,getMessagesByIds,TestService,(Ljava/util/Set;)Ljava/util/Map;,"Map<Long,Message>",1,0
48700022,echo,EchoService,([B)[B,byte[],1,0
48700022,sendAndGet,"BidiStream<Number,Stats>",(Ljava/lang/Number;)Lone/nio/rpc/RpcTest$Stats;,Stats,1,0
48700022,setOptions,NativeSslContext,(I)V,void,1,0
48700022,decompress0,LZ4,([BJ[BJII)I,int,6,0
48700022,compress0,LZ4,([BJ[BJI)I,int,5,0
48700022,epollCtl,NativeSelector,(IIIII)V,void,5,0
48700022,epollCtl,NativeSelector,(IIIII)V,void,5,1
48700022,epollWait,NativeSelector,(IJI)I,int,3,0
48700022,epollWait,NativeSelector,(IJI)I,int,3,1
48700022,epollClose,NativeSelector,(I)V,void,1,0
48700022,socket0,NativeSocket,(II)I,int,2,0
48700022,initNatives,NativeSocket,(Z)I,int,1,0
48700022,ctxFree,NativeSslContext,(J)V,void,1,0
48700022,getSessionCounter,NativeSslContext,(I)J,long,1,0
48700022,getSessionCounter,NativeSslContext,(I)J,long,1,1
48700022,clearOptions,NativeSslContext,(I)V,void,1,0
48700022,setSNI0,NativeSslContext,([B[J)V,void,2,0
48700022,setApplicationProtocols0,NativeSslContext,([B)V,void,1,0
48700022,sslCertName,NativeSslSocket,(I)Ljava/lang/String;,String,1,0
48700022,sslCertName,NativeSslSocket,(I)Ljava/lang/String;,String,1,1
7900148,remove,"Map<Integer,AdviceListener>",(Ljava/lang/Object;)Lcom/github/ompc/greys/core/advisor/AdviceListener;,AdviceListener,1,0
7900148,remove,"Map<Integer,TimeFragment>",(Ljava/lang/Object;)Lcom/github/ompc/greys/core/TimeFragment;,TimeFragment,1,0
7900148,remove,"ConcurrentHashMap<Integer,Session>",(Ljava/lang/Object;)Lcom/github/ompc/greys/core/server/Session;,Session,1,0
7900148,get,TimeFragmentManager,(I)Lcom/github/ompc/greys/core/TimeFragment;,TimeFragment,1,0
7900148,get,List<Node>,(I)Lcom/github/ompc/greys/core/textui/TTree$Node;,Node,1,0
7900148,get,Express,(Ljava/lang/String;)Ljava/lang/Object;,Object,1,0
7900148,get,"Map<Integer,AdviceListener>",(Ljava/lang/Object;)Lcom/github/ompc/greys/core/advisor/AdviceListener;,AdviceListener,1,0
7900148,get,ArrayList<ThreadInfoData>,(I)Lcom/github/ompc/greys/core/command/ThreadTopCommand$ThreadInfoData;,ThreadInfoData,1,0
7900148,get,"Map<Integer,TimeFragment>",(Ljava/lang/Object;)Lcom/github/ompc/greys/core/TimeFragment;,TimeFragment,1,0
7900148,get,"ConcurrentHashMap<Integer,Session>",(Ljava/lang/Object;)Lcom/github/ompc/greys/core/server/Session;,Session,1,0
7900148,lock,CodeLock,(Lcom/github/ompc/greys/core/util/CodeLock$Block;)V,void,1,0
7900148,append,TimeFragmentManager,(ILcom/github/ompc/greys/core/Advice;Ljava/util/Date;JLjava/lang/String;)Lcom/github/ompc/greys/core/TimeFragment;,TimeFragment,5,0
7900148,afterThrowing,AdviceListener,(Ljava/lang/ClassLoader;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/Object;[Ljava/lang/Object;Ljava/lang/Throwable;)V,void,7,0
7900148,afterReturning,AdviceListener,(Ljava/lang/ClassLoader;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/Object;[Ljava/lang/Object;Ljava/lang/Object;)V,void,7,0
7900148,before,AdviceListener,(Ljava/lang/ClassLoader;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/Object;[Ljava/lang/Object;)V,void,6,0
7900148,invokeAfterTracing,InvokeTraceable,(Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,void,4,0
7900148,invokeThrowTracing,InvokeTraceable,(Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,void,5,0
7900148,invokeBeforeTracing,InvokeTraceable,(Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,void,4,0
7900148,action,GetEnhancerAction,(Lcom/github/ompc/greys/core/server/Session;Ljava/lang/instrument/Instrumentation;Lcom/github/ompc/greys/core/command/Command$Printer;)Lcom/github/ompc/greys/core/command/Command$GetEnhancer;,GetEnhancer,3,0
7900148,action,RowAction,(Lcom/github/ompc/greys/core/server/Session;Ljava/lang/instrument/Instrumentation;Lcom/github/ompc/greys/core/command/Command$Printer;)Lcom/github/ompc/greys/core/util/affect/RowAffect;,RowAffect,3,0
7900148,action,SilentAction,(Lcom/github/ompc/greys/core/server/Session;Ljava/lang/instrument/Instrumentation;Lcom/github/ompc/greys/core/command/Command$Printer;)V,void,3,0
7900148,println,Printer,(Ljava/lang/String;)Lcom/github/ompc/greys/core/command/Command$Printer;,Printer,1,0
7900148,println,Printer,(Ljava/lang/String;)Lcom/github/ompc/greys/core/command/Command$Printer;,Printer,1,1
7900148,println,Output,(Ljava/lang/String;)Lcom/github/ompc/greys/core/command/ScriptSupportCommand$Output;,Output,1,0
7900148,print,Printer,(Ljava/lang/String;)Lcom/github/ompc/greys/core/command/Command$Printer;,Printer,1,0
7900148,print,Printer,(ZLjava/lang/String;)Lcom/github/ompc/greys/core/command/Command$Printer;,Printer,2,0
7900148,print,Printer,(ZLjava/lang/String;)Lcom/github/ompc/greys/core/command/Command$Printer;,Printer,2,1
7900148,put,"Map<Integer,AdviceListener>",(Ljava/lang/Integer;Lcom/github/ompc/greys/core/advisor/AdviceListener;)Lcom/github/ompc/greys/core/advisor/AdviceListener;,AdviceListener,2,0
7900148,put,"Map<Integer,TimeFragment>",(Ljava/lang/Integer;Lcom/github/ompc/greys/core/TimeFragment;)Lcom/github/ompc/greys/core/TimeFragment;,TimeFragment,2,0
7900148,searchClassGaMethods,ReflectManager,(Ljava/lang/Class;Lcom/github/ompc/greys/core/util/matcher/Matcher;)Ljava/util/Collection;,Collection<GaMethod>,2,0
7900148,searchClassWithSubClass,ReflectManager,(Lcom/github/ompc/greys/core/util/matcher/Matcher;)Ljava/util/Collection;,Collection<Class<?>>,1,0
7900148,searchClass,ReflectManager,(Lcom/github/ompc/greys/core/util/matcher/Matcher;)Ljava/util/Collection;,Collection<Class<?>>,1,0
7900148,delete,TimeFragmentManager,(I)Lcom/github/ompc/greys/core/TimeFragment;,TimeFragment,1,0
7900148,search,TimeFragmentManager,(Ljava/lang/String;)Ljava/util/ArrayList;,ArrayList<TimeFragment>,1,0
7900148,executeCommand,CommandHandler,(Ljava/lang/String;Lcom/github/ompc/greys/core/server/Session;)V,void,2,0
7900148,newSession,SessionManager,(ILjava/nio/channels/SocketChannel;Ljava/nio/charset/Charset;)Lcom/github/ompc/greys/core/server/Session;,Session,3,0
7900148,bind,Express,(Ljava/lang/Object;)Lcom/github/ompc/greys/core/util/Express;,Express,1,0
7900148,bind,Express,(Ljava/lang/String;Ljava/lang/Object;)Lcom/github/ompc/greys/core/util/Express;,Express,2,0
7900148,bind,Express,(Ljava/lang/String;Ljava/lang/Object;)Lcom/github/ompc/greys/core/util/Express;,Express,2,1
7900148,callback,Callback,(IZLjava/lang/String;Lcom/github/ompc/greys/core/textui/TTree$Node;)V,void,4,0
7900148,code,CodeLock,(I)V,void,1,0
7900148,is,Express,(Ljava/lang/String;)Z,boolean,1,0
7900148,setAccessible,GaMethod,(Z)V,void,1,0
7900148,setAccessible,GaMethod,(Z)V,void,1,1
7900148,invoke,GaMethod,(Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object;,Object,2,0
7900148,putIfAbsent,"ConcurrentHashMap<Integer,Session>",(Ljava/lang/Integer;Lcom/github/ompc/greys/core/server/Session;)Lcom/github/ompc/greys/core/server/Session;,Session,2,0
7900148,getTargetAnnotationArray,ReflectMatcher,(Lcom/github/ompc/greys/core/util/matcher/T;)[Ljava/lang/annotation/Annotation;,Annotation[],1,0
7900148,getTargetName,ReflectMatcher,(Lcom/github/ompc/greys/core/util/matcher/T;)Ljava/lang/String;,String,1,0
7900148,getTargetModifiers,ReflectMatcher,(Lcom/github/ompc/greys/core/util/matcher/T;)I,int,1,0
7900148,reflectMatching,ReflectMatcher,(Lcom/github/ompc/greys/core/util/matcher/T;)Z,boolean,1,0
25520085,get,List<SubjectConfirmationIssue>,(I)Lcom/onelogin/saml2/model/SubjectConfirmationIssue;,SubjectConfirmationIssue,1,0
25520085,get,List<Contact>,(I)Lcom/onelogin/saml2/model/Contact;,Contact,1,0
25520085,get,List<Contact>,(I)Lcom/onelogin/saml2/model/Contact;,Contact,1,1
25520085,unwrapKey,HSM,(Ljava/lang/String;[B)[B,byte[],2,0
1863301562,onClick,CertListListener,(JJJ)V,void,3,0
1863301562,configure,AlgorithmProvider,(Lorg/bouncycastle/jcajce/provider/config/ConfigurableProvider;)V,void,1,0
1863301562,toString,X500NameStyle,(Lorg/bouncycastle/asn1/x500/X500Name;)Ljava/lang/String;,String,1,0
1863301562,onError,OnBound,(Ljava/lang/Exception;)V,void,1,0
1863301562,get,DNSCache,(Lde/measite/minidns/Question;)Lde/measite/minidns/DNSMessage;,DNSMessage,1,0
1863301562,get,"LinkedHashMap<Question,DNSMessage>",(Ljava/lang/Object;)Lde/measite/minidns/DNSMessage;,DNSMessage,1,0
1863301562,get,StringList,(I)Ljava/lang/String;,String,1,0
1863301562,get,StringList,(I)Ljava/lang/String;,String,1,1
1863301562,get,DRBGProvider,(Lorg/bouncycastle/crypto/prng/EntropySource;)Lorg/bouncycastle/crypto/prng/drbg/SP80090DRBG;,SP80090DRBG,1,0
1863301562,get,EntropySourceProvider,(I)Lorg/bouncycastle/crypto/prng/EntropySource;,EntropySource,1,0
1863301562,get,PGPContentVerifierBuilderProvider,(II)Lorg/bouncycastle/openpgp/operator/PGPContentVerifierBuilder;,PGPContentVerifierBuilder,2,0
1863301562,get,PGPDigestCalculatorProvider,(I)Lorg/bouncycastle/openpgp/operator/PGPDigestCalculator;,PGPDigestCalculator,1,0
1863301562,get,PGPDigestCalculatorProvider,(I)Lorg/bouncycastle/openpgp/operator/PGPDigestCalculator;,PGPDigestCalculator,1,1
1863301562,get,ArrayList<ImportKeysListEntry>,(I)Lorg/sufficientlysecure/keychain/keyimport/ImportKeysListEntry;,ImportKeysListEntry,1,0
1863301562,get,ArrayList<ImportKeysListEntry>,(I)Lorg/sufficientlysecure/keychain/keyimport/ImportKeysListEntry;,ImportKeysListEntry,1,1
1863301562,get,List<ImportKeysListEntry>,(I)Lorg/sufficientlysecure/keychain/keyimport/ImportKeysListEntry;,ImportKeysListEntry,1,0
1863301562,get,List<ImportKeysListEntry>,(I)Lorg/sufficientlysecure/keychain/keyimport/ImportKeysListEntry;,ImportKeysListEntry,1,1
1863301562,get,List<KeyInfo>,(I)Lorg/sufficientlysecure/keychain/livedata/KeyInfoInteractor$KeyInfo;,KeyInfo,1,0
1863301562,get,ArrayList<CanonicalizedKeyRing>,(I)Lorg/sufficientlysecure/keychain/pgp/CanonicalizedKeyRing;,CanonicalizedKeyRing,1,0
1863301562,get,ArrayList<CanonicalizedKeyRing>,(I)Lorg/sufficientlysecure/keychain/pgp/CanonicalizedKeyRing;,CanonicalizedKeyRing,1,1
1863301562,get,ArrayList<OpenPgpMetadata>,(I)Lorg/openintents/openpgp/OpenPgpMetadata;,OpenPgpMetadata,1,0
1863301562,get,ArrayList<OpenPgpMetadata>,(I)Lorg/openintents/openpgp/OpenPgpMetadata;,OpenPgpMetadata,1,1
1863301562,get,List<LogEntryParcel>,(I)Lorg/sufficientlysecure/keychain/operations/results/OperationResult$LogEntryParcel;,LogEntryParcel,1,0
1863301562,get,List<LogEntryParcel>,(I)Lorg/sufficientlysecure/keychain/operations/results/OperationResult$LogEntryParcel;,LogEntryParcel,1,1
