id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
1509198616064,lineString,ShapeFactory,(Ljava/util/List;D)Lorg/locationtech/spatial4j/shape/Shape;,Shape,2,1
1509198616064,multiShape,ShapeFactory,(Ljava/util/List;)Lorg/locationtech/spatial4j/shape/ShapeCollection;,ShapeCollection<S>,1,0
1509198616064,multiShape,ShapeFactory,(Ljava/lang/Class;)Lorg/locationtech/spatial4j/shape/ShapeFactory$MultiShapeBuilder;,MultiShapeBuilder<T>,1,0
1509198616064,rect,ShapeFactory,(DDDD)Lorg/locationtech/spatial4j/shape/Rectangle;,Rectangle,4,0
1509198616064,rect,ShapeFactory,(DDDD)Lorg/locationtech/spatial4j/shape/Rectangle;,Rectangle,4,1
1509198616064,rect,ShapeFactory,(Lorg/locationtech/spatial4j/shape/Point;Lorg/locationtech/spatial4j/shape/Point;)Lorg/locationtech/spatial4j/shape/Rectangle;,Rectangle,2,0
1509198616064,normDist,ShapeFactory,(D)D,double,1,0
1509198616064,normZ,ShapeFactory,(D)D,double,1,0
7850035,getThreadName,AbstractThreadNameJsonProvider,(Lnet/logstash/logback/composite/Event;)Ljava/lang/String;,String,1,0
7850035,getThrowable,AbstractThrowableClassNameJsonProvider,(Lch/qos/logback/classic/spi/IThrowableProxy;)Lch/qos/logback/classic/spi/IThrowableProxy;,IThrowableProxy,1,0
7850035,getThrowable,AbstractThrowableMessageJsonProvider,(Lch/qos/logback/classic/spi/ILoggingEvent;)Lch/qos/logback/classic/spi/IThrowableProxy;,IThrowableProxy,1,0
7850035,remove,"Map<Long,HolderRef>",(Ljava/lang/Object;)Lnet/logstash/logback/util/ThreadLocalHolder$HolderRef;,HolderRef,1,0
7850035,get,List<Escape>,(I)Lnet/logstash/logback/decorate/CharacterEscapesJsonFactoryDecorator$Escape;,Escape,1,0
7850035,createParser,AbstractPatternJsonProvider,(Lcom/fasterxml/jackson/core/JsonFactory;)Lnet/logstash/logback/pattern/AbstractJsonPatternParser;,AbstractJsonPatternParser<Event>,1,0
7850035,createParser,AbstractPatternJsonProvider,(Lcom/fasterxml/jackson/core/JsonFactory;)Lnet/logstash/logback/pattern/AbstractJsonPatternParser;,AbstractJsonPatternParser<Event>,1,0
7850035,createParser,AbstractJsonPatternParserTest,(Lch/qos/logback/core/Context;Lcom/fasterxml/jackson/core/JsonFactory;)Lnet/logstash/logback/pattern/AbstractJsonPatternParser;,AbstractJsonPatternParser<Event>,2,0
7850035,decorate,JsonGeneratorDecorator,(Lcom/fasterxml/jackson/core/JsonGenerator;)Lcom/fasterxml/jackson/core/JsonGenerator;,JsonGenerator,1,0
7850035,writeTo,StructuredArgument,(Lcom/fasterxml/jackson/core/JsonGenerator;)V,void,1,0
7850035,writeTo,TimestampWriter,(Lcom/fasterxml/jackson/core/JsonGenerator;Ljava/lang/String;J)V,void,3,0
7850035,writeTo,LogstashMarker,(Lcom/fasterxml/jackson/core/JsonGenerator;)V,void,1,0
7850035,accept,StackElementFilter,(Ljava/lang/StackTraceElement;)Z,boolean,1,0
7850035,cast,Class<T>,(Ljava/lang/Object;)Lnet/logstash/logback/T;,T,1,0
7850035,computeIfAbsent,"Map<Long,HolderRef>",(Ljava/lang/Long;Ljava/util/function/Function;)Lnet/logstash/logback/util/ThreadLocalHolder$HolderRef;,HolderRef,2,0
7850035,computeIfAbsent,"Map<ObjectMapper,SerializerHelper>",(Lcom/fasterxml/jackson/databind/ObjectMapper;Ljava/util/function/Function;)Lnet/logstash/logback/marker/ObjectFieldsAppendingMarker$SerializerHelper;,SerializerHelper,2,0
7850035,execute,TestCase,(Ljava/time/format/DateTimeFormatter;Lnet/logstash/logback/composite/FastISOTimestampFormatter;)V,void,2,0
7850035,apply,"BiFunction<T,F,T>",(Lnet/logstash/logback/decorate/T;Lnet/logstash/logback/decorate/F;)Lnet/logstash/logback/decorate/T;,T,2,0
7850035,shouldReconnect,DestinationConnectionStrategy,(JII)Z,boolean,3,0
7850035,connectFailed,DestinationConnectionStrategy,(JII)V,void,3,0
7850035,connectSuccess,DestinationConnectionStrategy,(JII)V,void,3,0
7850035,selectNextDestinationIndex,DestinationConnectionStrategy,(II)I,int,2,0
7850035,handleFailureSummary,FailureSummaryAppenderListener,(Lnet/logstash/logback/appender/listener/FailureSummaryAppenderListener$FailureSummary;Lnet/logstash/logback/appender/listener/FailureSummaryAppenderListener$CallbackType;)V,void,2,0
7850035,getTimestampAsString,TimestampWriter,(J)Ljava/lang/String;,String,1,0
